TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,HourOfDay,day_of_week,day_name,month,month_name,quarter,is_weekend,is_night,is_biz_hours,HoursSincePrev,days_since_last_txn,TransactionType_code,Channel_code,Occupation_code,amount_to_balance_ratio,balance_after_transaction,high_login_attempts,very_high_login_attempts,extreme_login_attempts,long_duration,very_long_duration,high_amount,very_high_amount,extreme_amount,low_balance,very_low_balance,negative_balance_after,age_category,prediction,anomaly_score,is_fraud,risk_index,fraud_confidence,risk_level
TX000073,AC00282,24.77,04-07-2023 18:20,Debit,Boston,D000180,9.230.41.239,M070,ATM,62,Retired,55,1,5866.01,04-11-2024 08:12,18,1,Tuesday,7,July,3,0,0,0,11725.86167,-489,0,0,2,0.004221912,5841.24,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.456390975,Normal,0.188984919,0.456390975,Medium
TX000074,AC00110,233.92,20-10-2023 16:54,Credit,Jacksonville,D000295,152.140.239.181,M046,Online,26,Student,280,1,6537.62,04-11-2024 08:08,16,4,Friday,10,October,4,0,0,1,9135.238056,-381,1,1,3,0.035775133,6303.7,0,0,0,1,1,0,0,0,0,0,0,Middle (26-40),1,-0.50391136,Normal,0.326660757,0.50391136,High
TX000075,AC00265,1212.51,04-10-2023 16:36,Debit,Indianapolis,D000231,193.83.0.183,M036,Branch,20,Student,24,1,605.95,04-11-2024 08:06,16,2,Wednesday,10,October,4,0,0,1,9519.506111,-397,0,2,3,1.997709861,-606.56,0,0,0,0,0,1,1,1,1,1,1,Young (18-25),-1,-0.636773242,FRAUD,0.711587577,0.636773242,Critical
TX000076,AC00239,232.12,28-12-2023 17:31,Debit,Omaha,D000073,156.173.170.140,M066,ATM,37,Engineer,51,1,6689.87,04-11-2024 08:09,17,3,Thursday,12,December,4,0,0,1,7478.637222,-312,0,0,1,0.034692051,6457.75,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.428755718,Normal,0.108920184,0.428755718,Medium
TX000077,AC00007,162.63,12-06-2023 17:53,Debit,Kansas City,D000070,60.153.124.80,M060,Online,22,Student,113,1,634.17,04-11-2024 08:08,17,0,Monday,6,June,2,0,0,1,12254.24167,-511,0,1,3,0.25604169,471.54,0,0,0,0,0,0,0,0,1,1,0,Young (18-25),1,-0.470686876,Normal,0.230402938,0.470686876,Medium
TX000078,AC00022,91.53,13-03-2023 16:32,Debit,Milwaukee,D000363,94.37.250.128,M095,Branch,44,Doctor,69,1,14676.05,04-11-2024 08:11,16,0,Monday,3,March,1,0,0,1,14439.65667,-602,0,2,0,0.006236267,14584.52,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.436596021,Normal,0.131635073,0.436596021,Medium
TX000079,AC00464,120.29,18-12-2023 18:46,Debit,Miami,D000561,162.198.218.92,M045,Branch,19,Student,77,1,1362.39,04-11-2024 08:06,18,0,Monday,12,December,4,0,0,0,7717.339722,-322,0,2,3,0.088228607,1242.1,0,0,0,0,0,0,0,0,1,0,0,Young (18-25),1,-0.512990198,Normal,0.352963922,0.512990198,High
TX000080,AC00014,174.25,17-07-2023 18:54,Debit,Seattle,D000375,130.92.201.49,M032,Online,50,Doctor,67,1,10528.34,04-11-2024 08:10,18,0,Monday,7,July,3,0,0,0,11413.26611,-476,0,1,0,0.016548995,10354.09,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.453100087,Normal,0.179450577,0.453100087,Medium
TX000081,AC00406,183.71,19-06-2023 18:22,Debit,Denver,D000488,86.103.2.29,M074,ATM,38,Engineer,102,1,552.52,04-11-2024 08:09,18,0,Monday,6,June,2,0,0,0,12085.79472,-504,0,0,1,0.33189406,368.81,0,0,0,0,0,0,0,0,1,1,0,Middle (26-40),1,-0.526562612,Normal,0.392285857,0.526562612,High
TX000082,AC00445,345.39,23-10-2023 17:13,Credit,Phoenix,D000097,131.41.45.13,M081,Online,58,Engineer,80,1,6451.96,04-11-2024 08:08,17,0,Monday,10,October,4,0,0,1,9062.905278,-378,1,1,1,0.053524274,6106.57,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.435433885,Normal,0.128268139,0.435433885,Medium
TX000083,AC00236,922.55,23-01-2023 16:32,Debit,Detroit,D000206,21.97.154.92,M004,ATM,63,Retired,87,1,4715.84,04-11-2024 08:11,16,0,Monday,1,January,1,0,0,1,15615.63861,-651,0,0,2,0.195586452,3793.29,0,0,0,0,0,1,1,1,0,0,0,Elderly (60+),1,-0.533996593,Normal,0.413823553,0.533996593,High
TX000084,AC00220,259.91,06-11-2023 16:34,Debit,Denver,D000616,36.13.239.172,M028,Online,49,Doctor,170,1,7176.86,04-11-2024 08:09,16,0,Monday,11,November,4,0,0,1,8727.591111,-364,0,1,0,0.036209957,6916.95,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.431869726,Normal,0.117942072,0.431869726,Medium
TX000085,AC00140,154.71,03-07-2023 16:40,Debit,San Diego,D000494,167.104.180.235,M030,Online,34,Doctor,157,1,1523.72,04-11-2024 08:09,16,0,Monday,7,July,3,0,0,1,11751.48833,-490,0,1,0,0.10146781,1369.01,0,0,0,1,0,0,0,0,0,0,0,Middle (26-40),1,-0.425878483,Normal,0.100584274,0.425878483,Medium
TX000086,AC00098,1340.19,29-09-2023 17:22,Credit,Austin,D000574,165.114.224.47,M012,Online,54,Engineer,30,1,8654.28,04-11-2024 08:06,17,4,Friday,9,September,3,0,0,1,9638.745278,-402,1,1,1,0.154840745,7314.09,0,0,0,0,0,1,1,1,0,0,0,Senior (41-60),1,-0.578738101,Normal,0.543448441,0.578738101,High
TX000087,AC00303,24.56,20-10-2023 17:27,Debit,Mesa,D000428,16.131.3.140,M033,Branch,64,Doctor,69,1,9869.93,04-11-2024 08:12,17,4,Friday,10,October,4,0,0,1,9134.741667,-381,0,2,0,0.002488114,9845.37,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.447120753,Normal,0.162127276,0.447120753,Medium
TX000088,AC00373,568.07,28-08-2023 17:03,Debit,Washington,D000018,8.243.4.138,M054,ATM,48,Doctor,115,1,10556.81,04-11-2024 08:07,17,0,Monday,8,August,3,0,0,1,10407.06083,-434,0,0,0,0.053805666,9988.74,0,0,0,0,0,1,0,0,0,0,0,Senior (41-60),1,-0.446564033,Normal,0.160514349,0.446564033,Medium
TX000089,AC00438,9.61,22-06-2023 18:37,Credit,San Diego,D000453,132.127.5.187,M043,Online,58,Doctor,179,1,12883.91,04-11-2024 08:09,18,3,Thursday,6,June,2,0,0,0,12013.52806,-501,1,1,0,0.000745834,12874.3,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.519994668,Normal,0.373257241,0.519994668,High
TX000090,AC00437,392.96,20-11-2023 16:28,Debit,Kansas City,D000141,186.54.68.246,M022,Online,24,Student,100,1,791.65,04-11-2024 08:08,16,0,Monday,11,November,4,0,0,1,8391.674722,-350,0,1,3,0.495754747,398.69,0,0,0,0,0,0,0,0,1,0,0,Young (18-25),1,-0.454105526,Normal,0.182363529,0.454105526,Medium
TX000091,AC00106,716.93,14-09-2023 16:49,Credit,Milwaukee,D000322,101.223.82.253,M052,Online,60,Retired,34,1,4064.02,04-11-2024 08:08,16,3,Thursday,9,September,3,0,0,1,9999.310833,-417,1,1,2,0.176365676,3347.09,0,0,0,0,0,1,1,0,0,0,0,Senior (41-60),1,-0.492679098,Normal,0.294118701,0.492679098,Medium
TX000092,AC00310,223.85,02-10-2023 16:36,Debit,Kansas City,D000481,133.223.159.151,M009,ATM,53,Engineer,55,4,2929.91,04-11-2024 08:08,16,0,Monday,10,October,4,0,0,1,9567.530833,-399,0,0,1,0.076375597,2706.06,1,1,1,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.594542639,Normal,0.589237273,0.594542639,High
TX000093,AC00149,230.66,27-03-2023 18:16,Debit,Houston,D000526,60.43.160.195,M049,Branch,21,Student,135,1,618.05,04-11-2024 08:10,18,0,Monday,3,March,1,0,0,0,14101.91111,-588,0,2,3,0.372603182,387.39,0,0,0,0,0,0,0,0,1,1,0,Young (18-25),1,-0.536728424,Normal,0.4217382,0.536728424,High
TX000094,AC00373,442.12,21-12-2023 16:37,Debit,Los Angeles,D000645,168.36.49.167,M047,Online,19,Student,260,1,1375.8,04-11-2024 08:08,16,3,Thursday,12,December,4,0,0,1,7647.521667,-319,0,1,3,0.321121441,933.68,0,0,0,1,1,1,0,0,1,0,0,Young (18-25),1,-0.544405494,Normal,0.443980173,0.544405494,High
TX000095,AC00425,644.17,02-03-2023 16:05,Debit,San Antonio,D000178,165.38.56.205,M093,ATM,29,Engineer,72,1,1143.52,04-11-2024 08:08,16,3,Thursday,3,March,1,0,0,1,14704.04861,-613,0,0,1,0.562829833,499.35,0,0,0,0,0,1,0,0,1,0,0,Middle (26-40),1,-0.488585145,Normal,0.28225772,0.488585145,Medium
TX000096,AC00010,508.68,26-06-2023 16:16,Credit,Mesa,D000622,193.108.17.115,M048,Branch,51,Engineer,127,1,7708.41,04-11-2024 08:09,16,0,Monday,6,June,2,0,0,1,11919.87833,-497,1,2,1,0.065981703,7199.73,0,0,0,0,0,1,0,0,0,0,0,Senior (41-60),1,-0.44712967,Normal,0.16215311,0.44712967,Medium
TX000097,AC00348,858.63,18-04-2023 17:27,Credit,San Francisco,D000019,175.230.206.232,M002,Branch,27,Student,185,1,1872.96,04-11-2024 08:10,17,1,Tuesday,4,April,2,0,0,1,13574.72333,-566,1,2,3,0.458190143,1014.33,0,0,0,1,0,1,1,0,0,0,0,Middle (26-40),1,-0.552577054,Normal,0.467654776,0.552577054,High
TX000098,AC00011,25.36,17-07-2023 17:08,Debit,Louisville,D000192,62.152.134.92,M007,ATM,57,Engineer,78,1,201.04,04-11-2024 08:11,17,0,Monday,7,July,3,0,0,1,11415.04472,-476,0,0,1,0.125519699,175.68,0,0,0,0,0,0,0,0,1,1,0,Senior (41-60),1,-0.495963328,Normal,0.303633755,0.495963328,Medium
TX000099,AC00453,147.62,01-09-2023 17:26,Debit,Charlotte,D000093,149.84.108.18,M028,Branch,71,Retired,133,1,2115.8,04-11-2024 08:07,17,4,Friday,9,September,3,0,0,1,10310.68889,-430,0,2,2,0.069737339,1968.18,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.435634105,Normal,0.128848213,0.435634105,Medium
TX000100,AC00178,115.02,11-09-2023 16:19,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,7643.66,04-11-2024 08:08,16,0,Monday,9,September,3,0,0,1,10071.82611,-420,0,2,0,0.015045797,7528.64,0,0,0,1,0,0,0,0,0,0,0,Middle (26-40),1,-0.421975389,Normal,0.089276247,0.421975389,Medium
TX000101,AC00265,383.37,24-01-2023 17:23,Debit,Fort Worth,D000321,18.72.115.111,M066,Branch,30,Engineer,24,1,8901.93,04-11-2024 08:11,17,1,Tuesday,1,January,1,0,0,1,15590.78639,-650,0,2,1,0.043061105,8518.56,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.444459167,Normal,0.154416142,0.444459167,Medium
TX000102,AC00018,98.54,11-08-2023 16:18,Credit,El Paso,D000528,34.125.226.63,M095,Online,20,Student,167,1,9383.43,04-11-2024 08:10,16,4,Friday,8,August,3,0,0,1,10815.85444,-451,1,1,3,0.010500371,9284.89,0,0,0,1,0,0,0,0,0,0,0,Young (18-25),1,-0.473843388,Normal,0.239547971,0.473843388,Medium
TX000103,AC00075,83.24,16-10-2023 18:35,Credit,Fort Worth,D000607,21.28.32.1,M009,Branch,55,Doctor,164,1,1181.31,04-11-2024 08:10,18,0,Monday,10,October,4,0,0,0,9229.594722,-385,1,2,0,0.070404547,1098.07,0,0,0,1,0,0,0,0,1,0,0,Senior (41-60),1,-0.541869469,Normal,0.436632812,0.541869469,High
TX000104,AC00464,196.16,24-02-2023 16:29,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,9418.86,04-11-2024 08:08,16,4,Friday,2,February,1,0,0,1,14847.6525,-619,0,2,1,0.020824089,9222.7,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.440861201,Normal,0.143992133,0.440861201,Medium
TX000105,AC00170,129.94,02-01-2023 16:36,Debit,Las Vegas,D000647,111.226.226.202,M045,ATM,32,Engineer,235,1,7954.92,04-11-2024 08:06,16,0,Monday,1,January,1,0,0,1,16119.50917,-672,0,0,1,0.016332492,7824.98,0,0,0,1,1,0,0,0,0,0,0,Middle (26-40),1,-0.487522749,Normal,0.27917975,0.487522749,Medium
TX000106,AC00235,306.9,30-11-2023 16:31,Debit,Colorado Springs,D000078,96.115.67.230,M047,Online,46,Engineer,51,1,9418.08,04-11-2024 08:10,16,3,Thursday,11,November,4,0,0,1,8151.6625,-340,0,1,1,0.0325828,9111.18,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.420923375,Normal,0.086228355,0.420923375,Medium
TX000107,AC00013,114.98,01-11-2023 16:52,Debit,Seattle,D000182,115.218.48.83,M032,Online,59,Retired,80,1,6144.68,04-11-2024 08:09,16,2,Wednesday,11,November,4,0,0,1,8847.289722,-369,0,1,2,0.018709077,6029.7,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.409540656,Normal,0.053250396,0.409540656,Medium
TX000108,AC00397,756.59,06-03-2023 16:47,Debit,Sacramento,D000028,174.61.77.54,M012,Branch,27,Student,17,1,420.65,04-11-2024 08:11,16,0,Monday,3,March,1,0,0,1,14607.41056,-609,0,2,3,1.794355508,-335.94,0,0,0,0,0,1,1,0,1,1,1,Middle (26-40),-1,-0.603947709,FRAUD,0.616485597,0.603947709,Critical
TX000109,AC00423,503.76,27-11-2023 18:32,Debit,Los Angeles,D000518,216.151.64.40,M083,Online,22,Student,35,1,447.82,04-11-2024 08:09,18,0,Monday,11,November,4,0,0,0,8221.609167,-343,0,1,3,1.122409875,-55.94,0,0,0,0,0,1,0,0,1,1,1,Young (18-25),1,-0.601732723,Normal,0.610068352,0.601732723,Critical
TX000110,AC00154,143.03,31-07-2023 16:37,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,7981.45,04-11-2024 08:10,16,0,Monday,7,July,3,0,0,1,11079.54889,-462,0,0,2,0.017918058,7838.42,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.406199717,Normal,0.043571044,0.406199717,Medium
TX000111,AC00068,1045.22,22-11-2023 16:13,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9,04-11-2024 08:07,16,2,Wednesday,11,November,4,0,0,1,8343.898889,-348,0,0,2,0.57087771,784.68,0,0,0,0,0,1,1,1,0,0,0,Senior (41-60),1,-0.543218847,Normal,0.440542225,0.543218847,High
TX000112,AC00318,245.54,21-03-2023 16:29,Debit,New York,D000536,44.197.126.59,M089,ATM,25,Student,180,1,985.06,04-11-2024 08:10,16,1,Tuesday,3,March,1,0,0,1,14247.68194,-594,0,0,3,0.249011216,739.52,0,0,0,1,0,0,0,0,1,0,0,Young (18-25),1,-0.473358252,Normal,0.238142436,0.473358252,Medium
TX000113,AC00396,254.37,20-04-2023 18:26,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26,04-11-2024 08:06,18,3,Thursday,4,April,2,0,0,0,13525.66833,-564,1,1,1,0.028741528,8594.89,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.495106849,Normal,0.301152369,0.495106849,Medium
TX000114,AC00121,213.76,01-03-2023 17:52,Credit,Dallas,D000574,51.250.122.123,M009,ATM,78,Retired,282,1,3528.72,04-11-2024 08:09,17,2,Wednesday,3,March,1,0,0,1,14726.28944,-614,1,0,2,0.060560044,3314.96,0,0,0,1,1,0,0,0,0,0,0,Elderly (60+),1,-0.52674357,Normal,0.39281013,0.52674357,High
TX000115,AC00336,327.86,10-02-2023 16:52,Debit,Fresno,D000655,188.124.181.12,M051,Online,40,Engineer,104,1,480.16,04-11-2024 08:06,16,4,Friday,2,February,1,0,0,1,15183.22833,-633,0,1,1,0.681394962,152.3,0,0,0,0,0,0,0,0,1,1,0,Middle (26-40),1,-0.51661907,Normal,0.363477476,0.51661907,High
TX000116,AC00468,2.5,21-07-2023 16:43,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,12145.27,04-11-2024 08:09,16,4,Friday,7,July,3,0,0,1,11319.445,-472,0,1,0,0.000205825,12142.77,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.428838217,Normal,0.109159199,0.428838217,Medium
TX000117,AC00282,300.08,09-10-2023 17:02,Credit,Austin,D000266,85.240.254.83,M040,Online,68,Doctor,47,1,13546.75,04-11-2024 08:12,17,0,Monday,10,October,4,0,0,1,9399.159722,-392,1,1,0,0.022149803,13246.67,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.469636991,Normal,0.227361216,0.469636991,Medium
TX000118,AC00498,56.98,01-01-2024 16:34,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,43,Engineer,122,2,5688.37,04-11-2024 08:07,16,0,Monday,1,January,1,0,0,1,7383.558889,-308,1,0,1,0.010015169,5631.39,1,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.530128474,Normal,0.402616857,0.530128474,High
TX000119,AC00085,407.65,07-07-2023 16:11,Debit,Boston,D000544,98.255.160.110,M041,Online,26,Engineer,62,1,8346.64,04-11-2024 08:06,16,4,Friday,7,July,3,0,0,1,11655.91444,-486,0,1,1,0.048834162,7938.99,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.420286579,Normal,0.084383435,0.420286579,Medium
TX000120,AC00092,115.83,22-05-2023 17:09,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,6481.04,04-11-2024 08:10,17,0,Monday,5,May,2,0,0,1,12759.00278,-532,0,2,1,0.017869374,6365.21,0,0,0,1,0,0,0,0,0,0,0,Middle (26-40),1,-0.416108755,Normal,0.072279463,0.416108755,Medium
TX000121,AC00295,53.57,16-08-2023 16:17,Debit,Houston,D000489,45.64.74.86,M025,ATM,69,Retired,121,1,1651.33,04-11-2024 08:08,16,2,Wednesday,8,August,3,0,0,1,10695.85861,-446,0,0,2,0.032420884,1597.76,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.413317943,Normal,0.064193935,0.413317943,Medium
TX000122,AC00358,63.34,17-11-2023 16:02,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,11174.94,04-11-2024 08:10,16,4,Friday,11,November,4,0,0,1,8464.136389,-353,1,1,0,0.005667532,11111.6,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.479211736,Normal,0.255101122,0.479211736,Medium
TX000123,AC00311,317.87,22-05-2023 17:29,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,145.5,04-11-2024 08:11,17,0,Monday,5,May,2,0,0,1,12758.69917,-532,0,1,3,2.169761092,-172.37,0,0,0,0,0,0,0,0,1,1,1,Middle (26-40),1,-0.548434879,Normal,0.455654087,0.548434879,High
TX000124,AC00066,331.65,25-08-2023 17:26,Debit,Portland,D000037,26.240.219.199,M006,Online,41,Engineer,61,1,4172.57,04-11-2024 08:11,17,4,Friday,8,August,3,0,0,1,10478.74806,-437,0,1,1,0.079464343,3840.92,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.412193112,Normal,0.060935079,0.412193112,Medium
TX000125,AC00340,5.04,27-11-2023 16:38,Debit,Washington,D000021,63.67.150.226,M001,ATM,56,Retired,41,1,5558.36,04-11-2024 08:10,16,0,Monday,11,November,4,0,0,1,8223.537222,-343,0,0,2,0.000906579,5553.32,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.423289911,Normal,0.093084673,0.423289911,Medium
TX000126,AC00284,214.54,04-08-2023 17:46,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,11151.53,04-11-2024 08:11,17,4,Friday,8,August,3,0,0,1,10982.42,-458,1,1,0,0.019236891,10936.99,0,0,0,1,1,0,0,0,0,0,0,Elderly (60+),1,-0.518365142,Normal,0.368536186,0.518365142,High
TX000127,AC00208,598.81,04-09-2023 16:48,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,1415.52,04-11-2024 08:10,16,0,Monday,9,September,3,0,0,1,10239.36056,-427,0,2,0,0.422733177,816.71,0,0,0,1,0,1,0,0,1,0,0,Senior (41-60),1,-0.500253344,Normal,0.316062771,0.500253344,High
TX000128,AC00176,841.28,09-08-2023 17:34,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64,04-11-2024 08:09,17,2,Wednesday,8,August,3,0,0,1,10862.59222,-453,0,1,3,0.761587486,262.36,0,0,0,0,0,1,1,0,1,0,0,Middle (26-40),1,-0.511368794,Normal,0.3482664,0.511368794,High
TX000129,AC00053,38.15,07-09-2023 16:07,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68,04-11-2024 08:07,16,3,Thursday,9,September,3,0,0,1,10168.00056,-424,0,1,3,0.125213339,265.53,0,0,0,0,0,0,0,0,1,1,0,Middle (26-40),1,-0.4747213,Normal,0.242091452,0.4747213,Medium
TX000130,AC00320,1036.66,11-07-2023 16:39,Debit,San Antonio,D000015,53.218.177.171,M062,Branch,58,Doctor,144,1,5541.57,04-11-2024 08:09,16,1,Tuesday,7,July,3,0,0,1,11559.49194,-482,0,2,0,0.187035978,4504.91,0,0,0,0,0,1,1,1,0,0,0,Senior (41-60),1,-0.523178276,Normal,0.382480775,0.523178276,High
TX000131,AC00382,124.72,03-07-2023 17:14,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,6309.8,04-11-2024 08:07,17,0,Monday,7,July,3,0,0,1,11750.88833,-490,0,2,1,0.019762946,6185.08,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.403072698,Normal,0.034511458,0.403072698,Medium
TX000132,AC00384,302.45,25-09-2023 17:13,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,5133.61,04-11-2024 08:11,17,0,Monday,9,September,3,0,0,1,9734.971944,-406,1,2,2,0.058904182,4831.16,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.450870322,Normal,0.172990512,0.450870322,Medium
TX000133,AC00203,208.04,20-11-2023 17:10,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,9344.98,04-11-2024 08:08,17,0,Monday,11,November,4,0,0,1,8390.978611,-350,0,1,1,0.022259838,9136.94,0,0,0,1,1,0,0,0,0,0,0,Senior (41-60),1,-0.475921664,Normal,0.24556914,0.475921664,Medium
TX000134,AC00498,5.77,17-11-2023 17:27,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97,04-11-2024 08:10,17,4,Friday,11,November,4,0,0,1,8462.729444,-353,1,2,3,0.005156528,1112.2,0,0,0,1,1,0,0,0,1,0,0,Young (18-25),1,-0.537574644,Normal,0.424189865,0.537574644,High
TX000135,AC00349,381.33,21-08-2023 16:46,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35,04-11-2024 08:09,16,0,Monday,8,August,3,0,0,1,10575.39083,-441,0,0,0,0.032216857,11454.02,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.420736974,Normal,0.085688316,0.420736974,Medium
TX000136,AC00177,16.16,16-10-2023 16:59,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,50,Doctor,124,1,14401.17,04-11-2024 08:11,16,0,Monday,10,October,4,0,0,1,9231.206389,-385,0,0,0,0.001122053,14385.01,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.439897903,Normal,0.141201269,0.439897903,Medium
TX000137,AC00284,486.08,20-06-2023 17:21,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,04-11-2024 08:07,17,1,Tuesday,6,June,2,0,0,1,12062.75361,-503,0,1,3,0.277809212,1262.61,0,0,0,0,0,1,0,0,0,0,0,Young (18-25),1,-0.456540827,Normal,0.189419073,0.456540827,Medium
TX000138,AC00272,336.39,16-01-2023 16:53,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,04-11-2024 08:09,16,0,Monday,1,January,1,0,0,1,15783.27194,-658,0,2,3,0.335899587,664.07,0,0,0,0,0,0,0,0,1,0,0,Young (18-25),1,-0.478345636,Normal,0.25259186,0.478345636,Medium
TX000139,AC00405,997.43,22-11-2023 16:07,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,04-11-2024 08:08,16,2,Wednesday,11,November,4,0,0,1,8344.018333,-348,0,1,0,0.146442913,5812.62,0,0,0,0,0,1,1,1,0,0,0,Elderly (60+),1,-0.539090021,Normal,0.428580207,0.539090021,High
TX000140,AC00385,234.57,01-09-2023 16:09,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,04-11-2024 08:08,16,4,Friday,9,September,3,0,0,1,10311.99417,-430,0,1,3,0.885236622,29.41,0,0,0,0,0,0,0,0,1,1,0,Young (18-25),1,-0.499303012,Normal,0.313309471,0.499303012,Medium
TX000141,AC00403,6,23-10-2023 18:38,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,04-11-2024 08:09,18,0,Monday,10,October,4,0,0,0,9061.524444,-378,0,1,0,0.001102179,5436.76,0,0,0,1,1,0,0,0,0,0,0,Middle (26-40),1,-0.525113749,Normal,0.388088218,0.525113749,High
TX000142,AC00114,1049.92,23-10-2023 16:50,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,04-11-2024 08:10,16,0,Monday,10,October,4,0,0,1,9063.333611,-378,0,0,2,0.514956961,987.93,0,0,0,0,0,1,1,1,0,0,0,Elderly (60+),1,-0.551522026,Normal,0.464598155,0.551522026,High
TX000143,AC00163,227.14,03-07-2023 17:42,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,341.94,04-11-2024 08:11,17,0,Monday,7,July,3,0,0,1,11750.49056,-490,0,0,3,0.662331603,114.8,0,0,0,1,1,0,0,0,1,1,0,Young (18-25),1,-0.547839234,Normal,0.453928388,0.547839234,High
TX000144,AC00108,233.74,24-10-2023 16:41,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,04-11-2024 08:11,16,1,Tuesday,10,October,4,0,0,1,9039.504722,-377,1,1,2,0.218941729,832.85,0,0,0,0,0,0,0,0,1,0,0,Elderly (60+),1,-0.490458037,Normal,0.287683852,0.490458037,Medium
TX000145,AC00397,113.02,25-09-2023 16:54,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,04-11-2024 08:07,16,0,Monday,9,September,3,0,0,1,9735.216389,-406,1,2,2,0.018591996,5964.94,0,0,0,1,0,0,0,0,0,0,0,Elderly (60+),1,-0.443230152,Normal,0.150855447,0.443230152,Medium
TX000146,AC00434,45.85,16-02-2023 17:57,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,04-11-2024 08:07,17,3,Thursday,2,February,1,0,0,1,15038.17056,-627,0,0,3,0.027617986,1613.3,0,0,0,0,0,0,0,0,0,0,0,Young (18-25),1,-0.452239383,Normal,0.176956947,0.452239383,Medium
